,0
2023-03-27 04:00:00+00:00,325339.555180935
2023-03-28 04:00:00+00:00,325851.892102221
2023-03-29 04:00:00+00:00,332176.5456325525
2023-03-30 04:00:00+00:00,331844.36908691993
2023-03-31 04:00:00+00:00,336624.53989618097
2023-04-03 04:00:00+00:00,337848.49283072277
2023-04-04 04:00:00+00:00,335946.0882748805
2023-04-05 04:00:00+00:00,335125.9767697033
2023-04-06 04:00:00+00:00,336310.41288636735
2023-04-10 04:00:00+00:00,336640.1513395915
2023-04-11 04:00:00+00:00,336626.6525294392
2023-04-12 04:00:00+00:00,335266.57018443855
2023-04-13 04:00:00+00:00,339655.77648880385
2023-04-14 04:00:00+00:00,338984.3741003957
2023-04-17 04:00:00+00:00,340078.8128011556
2023-04-18 04:00:00+00:00,340361.986338588
2023-04-19 04:00:00+00:00,340334.8159380881
2023-04-20 04:00:00+00:00,338394.1005524951
2023-04-21 04:00:00+00:00,338693.1025332941
2023-04-24 04:00:00+00:00,338975.0384638466
2023-04-25 04:00:00+00:00,333746.622787667
2023-04-26 04:00:00+00:00,332471.48086016596
2023-04-27 04:00:00+00:00,338949.06542444864
2023-04-28 04:00:00+00:00,341681.72731489793
2023-05-01 04:00:00+00:00,341558.7635288275
2023-05-02 04:00:00+00:00,337769.85268647794
2023-05-03 04:00:00+00:00,335465.14131377666
2023-05-04 04:00:00+00:00,333070.628593577
2023-05-05 04:00:00+00:00,339190.0740255736
2023-05-08 04:00:00+00:00,339340.1563141384
2023-05-09 04:00:00+00:00,337842.0197321222
2023-05-10 04:00:00+00:00,339327.73199457565
2023-05-11 04:00:00+00:00,338774.71507684194
2023-05-12 04:00:00+00:00,338257.3050347169
2023-05-15 04:00:00+00:00,339237.53415579995
2023-05-16 04:00:00+00:00,337146.46218515764
2023-05-17 04:00:00+00:00,341086.87535763375
2023-05-18 04:00:00+00:00,344217.0825648463
2023-05-19 04:00:00+00:00,343755.291278197
2023-05-22 04:00:00+00:00,343806.694685915
2023-05-23 04:00:00+00:00,340156.3244078404
2023-05-24 04:00:00+00:00,343959.05669125443
2023-05-25 04:00:00+00:00,343615.09763456316
2023-05-26 04:00:00+00:00,348089.0145264992
2023-05-30 04:00:00+00:00,348095.22060199553
2023-05-31 04:00:00+00:00,346008.1527914422
2023-06-01 04:00:00+00:00,349384.65240586014
2023-06-02 04:00:00+00:00,354364.8683410757
2023-06-05 04:00:00+00:00,353699.06039980816
2023-06-06 04:00:00+00:00,354506.02670235466
2023-06-07 04:00:00+00:00,353230.28148288914
2023-06-08 04:00:00+00:00,355352.0234290343
2023-06-09 04:00:00+00:00,355745.8200079771
2023-06-12 04:00:00+00:00,358942.1794751295
2023-06-13 04:00:00+00:00,361015.3601903086
2023-06-14 04:00:00+00:00,361374.66853545804
2023-06-15 04:00:00+00:00,364341.1480903038
2023-06-16 04:00:00+00:00,363502.8880142981
2023-06-20 04:00:00+00:00,367969.43749278405
2023-06-21 04:00:00+00:00,366220.892833842
2023-06-22 04:00:00+00:00,367512.4297278343
2023-06-23 04:00:00+00:00,364960.2535376152
2023-06-26 04:00:00+00:00,363456.28662827134
2023-06-27 04:00:00+00:00,367444.1700334064
2023-06-28 04:00:00+00:00,367336.69052249816
2023-06-29 04:00:00+00:00,368894.8437478891
2023-06-30 04:00:00+00:00,373168.4761806594
2023-07-03 04:00:00+00:00,373577.121304318
2023-07-05 04:00:00+00:00,372934.480228076
2023-07-06 04:00:00+00:00,370324.68677673076
2023-07-07 04:00:00+00:00,369378.03429955174
2023-07-10 04:00:00+00:00,370216.5727944405
2023-07-11 04:00:00+00:00,372567.47187539085
2023-07-12 04:00:00+00:00,375152.280093779
2023-07-13 04:00:00+00:00,377800.9620071448
2023-07-14 04:00:00+00:00,386359.9632619346
2023-07-17 04:00:00+00:00,387423.47116875224
2023-07-18 04:00:00+00:00,389581.12663654727
2023-07-19 04:00:00+00:00,390184.8189425167
2023-07-20 04:00:00+00:00,397797.77904368995
2023-07-21 04:00:00+00:00,397916.0091359311
2023-07-24 04:00:00+00:00,399070.98164566833
2023-07-25 04:00:00+00:00,400330.92987553426
2023-07-26 04:00:00+00:00,400293.29095612175
2023-07-27 04:00:00+00:00,408237.8340724658
2023-07-28 04:00:00+00:00,411944.0001377846
2023-07-31 04:00:00+00:00,412495.95801678975
2023-08-01 04:00:00+00:00,411586.4041256082
2023-08-02 04:00:00+00:00,406787.54349894327
2023-08-03 04:00:00+00:00,405901.3959265261
2023-08-04 04:00:00+00:00,404049.0923225705
2023-08-07 04:00:00+00:00,407437.402251761
2023-08-08 04:00:00+00:00,405990.5654736468
2023-08-09 04:00:00+00:00,409628.06139107107
2023-08-10 04:00:00+00:00,409218.43332968
2023-08-11 04:00:00+00:00,409656.6113637724
2023-08-14 04:00:00+00:00,415927.1679534729
2023-08-15 04:00:00+00:00,415511.2407855194
2023-08-16 04:00:00+00:00,418671.76547048544
2023-08-17 04:00:00+00:00,421922.8213613261
2023-08-18 04:00:00+00:00,421985.46544644295
2023-08-21 04:00:00+00:00,419130.00921743264
2023-08-22 04:00:00+00:00,420296.4293577807
2023-08-23 04:00:00+00:00,415711.5111554967
2023-08-24 04:00:00+00:00,421376.8697310397
2023-08-25 04:00:00+00:00,418588.1157441149
2023-08-28 04:00:00+00:00,415987.5445228634
2023-08-29 04:00:00+00:00,420028.2349954931
2023-08-30 04:00:00+00:00,419608.2067604976
2023-08-31 04:00:00+00:00,418936.79656510236
2023-09-01 04:00:00+00:00,419689.4605777159
2023-09-05 04:00:00+00:00,417920.74070848123
2023-09-06 04:00:00+00:00,422472.74927237123
2023-09-07 04:00:00+00:00,422050.2765230989
2023-09-08 04:00:00+00:00,421448.5910212212
2023-09-11 04:00:00+00:00,418613.770880219
2023-09-12 04:00:00+00:00,421009.5862359473
2023-09-13 04:00:00+00:00,420486.10501460754
2023-09-14 04:00:00+00:00,425388.88470287283
2023-09-15 04:00:00+00:00,424963.49581816996
2023-09-18 04:00:00+00:00,424657.3997380337
2023-09-19 04:00:00+00:00,425571.896920686
2023-09-20 04:00:00+00:00,429603.9828232527
2023-09-21 04:00:00+00:00,436760.36561840045
2023-09-22 04:00:00+00:00,437764.1363958113
2023-09-25 04:00:00+00:00,436056.28262521065
2023-09-26 04:00:00+00:00,442572.3696758441
2023-09-27 04:00:00+00:00,442475.019891191
2023-09-28 04:00:00+00:00,439973.06278056145
2023-09-29 04:00:00+00:00,441170.3704042496
2023-10-02 04:00:00+00:00,441136.6687181341
2023-10-03 04:00:00+00:00,447107.091785858
2023-10-04 04:00:00+00:00,450320.58989961864
2023-10-05 04:00:00+00:00,450902.3913662043
2023-10-06 04:00:00+00:00,445810.2823304759
2023-10-09 04:00:00+00:00,443093.18697618344
2023-10-10 04:00:00+00:00,440847.59508370736
2023-10-11 04:00:00+00:00,438996.2289393448
2023-10-12 04:00:00+00:00,441753.4389299225
2023-10-13 04:00:00+00:00,443979.4928224469
2023-10-16 04:00:00+00:00,439409.9607915319
2023-10-17 04:00:00+00:00,439454.49642592843
2023-10-18 04:00:00+00:00,445417.29710780014
2023-10-19 04:00:00+00:00,449224.1892794119
2023-10-20 04:00:00+00:00,454944.28208584525
2023-10-23 04:00:00+00:00,455711.40349955566
2023-10-24 04:00:00+00:00,452577.14577834925
2023-10-25 04:00:00+00:00,459162.40911067923
2023-10-26 04:00:00+00:00,464655.0046029687
2023-10-27 04:00:00+00:00,466866.4158359089
2023-10-30 04:00:00+00:00,472379.3148476655
2023-10-31 04:00:00+00:00,469517.8817289166
2023-11-01 04:00:00+00:00,464875.98734651046
2023-11-02 04:00:00+00:00,456540.0961826653
2023-11-03 04:00:00+00:00,464914.378773345
2023-11-06 05:00:00+00:00,464449.4643945716
2023-11-07 05:00:00+00:00,465764.5255942477
2023-11-08 05:00:00+00:00,466229.8588250777
2023-11-09 05:00:00+00:00,462455.48031669296
2023-11-10 05:00:00+00:00,469686.8400712158
2023-11-13 05:00:00+00:00,469302.81298162095
2023-11-14 05:00:00+00:00,478136.9285985257
2023-11-15 05:00:00+00:00,478877.2262698108
2023-11-16 05:00:00+00:00,479428.8578237048
2023-11-17 05:00:00+00:00,480022.96539551654
2023-11-20 05:00:00+00:00,483034.8401168942
2023-11-21 05:00:00+00:00,487748.2024006864
2023-11-22 05:00:00+00:00,489234.0633170671
2023-11-24 05:00:00+00:00,489583.45977949805
2023-11-27 05:00:00+00:00,494597.9124438954
2023-11-28 05:00:00+00:00,494640.24668909126
2023-11-29 05:00:00+00:00,500198.14848384925
2023-11-30 05:00:00+00:00,501585.61617595976
2023-12-01 05:00:00+00:00,503671.373825336
2023-12-04 05:00:00+00:00,508274.8017479644
2023-12-05 05:00:00+00:00,508003.4783640574
2023-12-06 05:00:00+00:00,506177.54173317505
2023-12-07 05:00:00+00:00,510043.15990129043
2023-12-08 05:00:00+00:00,512030.5310243996
2023-12-11 05:00:00+00:00,513505.33584691567
2023-12-12 05:00:00+00:00,515300.3274346004
2023-12-13 05:00:00+00:00,520012.60459178523
2023-12-14 05:00:00+00:00,520927.05286366126
2023-12-15 05:00:00+00:00,520905.1410700928
2023-12-18 05:00:00+00:00,522469.54268956406
2023-12-19 05:00:00+00:00,524496.4579686355
2023-12-20 05:00:00+00:00,530132.0018129136
2023-12-21 05:00:00+00:00,534784.7941012356
2023-12-22 05:00:00+00:00,535985.5127722959
2023-12-26 05:00:00+00:00,537482.8998617873
2023-12-27 05:00:00+00:00,537989.3210426912
2023-12-28 05:00:00+00:00,538120.4114622489
2023-12-29 05:00:00+00:00,537201.5035309168
2024-01-02 05:00:00+00:00,547286.2696036063
2024-01-03 05:00:00+00:00,543498.6110227712
2024-01-04 05:00:00+00:00,541878.0810839959
2024-01-05 05:00:00+00:00,542800.9623498356
2024-01-08 05:00:00+00:00,549936.1737744145
2024-01-09 05:00:00+00:00,549293.9178383182
2024-01-10 05:00:00+00:00,552161.6889434482
2024-01-11 05:00:00+00:00,551871.0230101998
2024-01-12 05:00:00+00:00,552251.3008947021
2024-01-16 05:00:00+00:00,550516.1278618093
2024-01-17 05:00:00+00:00,547885.0165207763
2024-01-18 05:00:00+00:00,552344.0815019789
2024-01-19 05:00:00+00:00,558580.8877628304
2024-01-22 05:00:00+00:00,559694.5654906774
2024-01-23 05:00:00+00:00,560734.5312401522
2024-01-24 05:00:00+00:00,562092.492332774
2024-01-25 05:00:00+00:00,564017.2112778989
2024-01-26 05:00:00+00:00,563818.6212271195
2024-01-29 05:00:00+00:00,566584.6398937335
2024-01-30 05:00:00+00:00,566413.2358592623
2024-01-31 05:00:00+00:00,576502.4050033458
2024-02-01 05:00:00+00:00,583038.7190120793
2024-02-02 05:00:00+00:00,588629.2845203264
2024-02-05 05:00:00+00:00,587215.1258267359
2024-02-06 05:00:00+00:00,588426.5488460216
2024-02-07 05:00:00+00:00,592294.7354738744
2024-02-08 05:00:00+00:00,594228.9438012944
2024-02-09 05:00:00+00:00,596417.0405385488
2024-02-12 05:00:00+00:00,596127.1128224405
2024-02-13 05:00:00+00:00,610774.706600052
2024-02-14 05:00:00+00:00,615991.5918556631
2024-02-15 05:00:00+00:00,619162.9421120089
2024-02-16 05:00:00+00:00,616910.8846074187
2024-02-20 05:00:00+00:00,614024.6552503062
2024-02-21 05:00:00+00:00,614714.1933637906
2024-02-22 05:00:00+00:00,626235.8786861245
2024-02-23 05:00:00+00:00,626624.0816196233
2024-02-26 05:00:00+00:00,624832.4120281658
2024-02-27 05:00:00+00:00,625765.9815198416
2024-02-28 05:00:00+00:00,624999.331429222
2024-02-29 05:00:00+00:00,627860.9328402318
2024-03-01 05:00:00+00:00,631774.7978893048
2024-03-04 05:00:00+00:00,659463.9804004146
2024-03-05 05:00:00+00:00,654401.2501083834
2024-03-06 05:00:00+00:00,657343.1692709598
2024-03-07 05:00:00+00:00,663240.7714148491
2024-03-08 05:00:00+00:00,660163.7397050986
2024-03-11 04:00:00+00:00,659611.8363730998
2024-03-12 04:00:00+00:00,666035.811457754
2024-03-13 04:00:00+00:00,665251.2531057708
2024-03-14 04:00:00+00:00,663847.1776765876
2024-03-15 04:00:00+00:00,660656.6073330478
2024-03-18 04:00:00+00:00,664286.0526680662
2024-03-19 04:00:00+00:00,667532.789425122
2024-03-20 04:00:00+00:00,672653.9012616979
2024-03-21 04:00:00+00:00,674518.4301277628
2024-03-22 04:00:00+00:00,673871.7399218689
2024-03-25 04:00:00+00:00,672392.4226962783
2024-03-26 04:00:00+00:00,671032.7330782451
2024-03-27 04:00:00+00:00,676007.0737641603
2024-03-28 04:00:00+00:00,676682.583809383
2024-04-01 04:00:00+00:00,675710.9871472166
2024-04-02 04:00:00+00:00,672192.4723576362
2024-04-03 04:00:00+00:00,672822.2300211432
2024-04-04 04:00:00+00:00,666774.6631680917
2024-04-05 04:00:00+00:00,673181.8980222531
2024-04-08 04:00:00+00:00,673162.3191040212
2024-04-09 04:00:00+00:00,673998.2161464709
2024-04-10 04:00:00+00:00,669373.3360813569
2024-04-11 04:00:00+00:00,673679.4767075957
2024-04-12 04:00:00+00:00,676185.0419720138
2024-04-15 04:00:00+00:00,675508.8569300418
2024-04-16 04:00:00+00:00,676900.1940012516
2024-04-17 04:00:00+00:00,680831.9298722121
2024-04-18 04:00:00+00:00,682337.1242658744
2024-04-19 04:00:00+00:00,688360.2827369693
2024-04-22 04:00:00+00:00,682468.2648961506
2024-04-23 04:00:00+00:00,674394.2334015853
2024-04-24 04:00:00+00:00,674250.4810642432
2024-04-25 04:00:00+00:00,677347.236435057
2024-04-26 04:00:00+00:00,670457.2248467386
2024-04-29 04:00:00+00:00,668312.1794337012
2024-04-30 04:00:00+00:00,678982.7123760701
2024-05-01 04:00:00+00:00,681320.9918709852
2024-05-02 04:00:00+00:00,675161.1021504024
2024-05-03 04:00:00+00:00,666687.7035952103
2024-05-06 04:00:00+00:00,677413.395980565
2024-05-07 04:00:00+00:00,676735.9825845844
2024-05-08 04:00:00+00:00,676730.0090739246
2024-05-09 04:00:00+00:00,680164.9122524883
2024-05-10 04:00:00+00:00,681277.7966267131
2024-05-13 04:00:00+00:00,681115.4099720529
2024-05-14 04:00:00+00:00,684379.5911156363
2024-05-15 04:00:00+00:00,692284.761191016
2024-05-16 04:00:00+00:00,690906.695190203
2024-05-17 04:00:00+00:00,691692.8098928679
2024-05-20 04:00:00+00:00,692311.3356358595
2024-05-21 04:00:00+00:00,693999.9543566889
2024-05-22 04:00:00+00:00,692208.1887315346
2024-05-23 04:00:00+00:00,687282.4577246722
2024-05-24 04:00:00+00:00,692007.9533428317
2024-05-28 04:00:00+00:00,692176.156114156
2024-05-29 04:00:00+00:00,687258.2070774711
2024-05-30 04:00:00+00:00,683245.4912385178
2024-05-31 04:00:00+00:00,688664.7033942997
2024-06-03 04:00:00+00:00,689418.3397960602
2024-06-04 04:00:00+00:00,690432.9538454129
2024-06-05 04:00:00+00:00,698431.8570657729
2024-06-06 04:00:00+00:00,698307.30903663
2024-06-07 04:00:00+00:00,697573.604374337
2024-06-10 04:00:00+00:00,699316.6702460968
2024-06-11 04:00:00+00:00,701147.3734117958
2024-06-12 04:00:00+00:00,706290.273898408
2024-06-13 04:00:00+00:00,707612.6107931532
2024-06-14 04:00:00+00:00,707431.6687181026
2024-06-17 04:00:00+00:00,711100.5781196215
2024-06-18 04:00:00+00:00,712307.9030028261
2024-06-20 04:00:00+00:00,711158.9150838784
2024-06-21 04:00:00+00:00,710445.8853808721
2024-06-24 04:00:00+00:00,718666.5156488102
2024-06-25 04:00:00+00:00,721356.8138385237
2024-06-26 04:00:00+00:00,721826.0482956576
2024-06-27 04:00:00+00:00,722621.300750777
2024-06-28 04:00:00+00:00,730955.2831779601
2024-07-01 04:00:00+00:00,732812.3746834488
2024-07-02 04:00:00+00:00,736498.508188113
2024-07-03 04:00:00+00:00,739335.6664634869
2024-07-05 04:00:00+00:00,742028.4186603146
2024-07-08 04:00:00+00:00,742531.226721586
2024-07-09 04:00:00+00:00,742897.6028485058
2024-07-10 04:00:00+00:00,747943.8982485587
2024-07-11 04:00:00+00:00,758817.4638917883
2024-07-12 04:00:00+00:00,762093.7546334767
2024-07-15 04:00:00+00:00,764250.0283346606
2024-07-16 04:00:00+00:00,767480.1562744757
2024-07-17 04:00:00+00:00,776294.9553948211
2024-07-18 04:00:00+00:00,770975.9896557
2024-07-19 04:00:00+00:00,766096.5227002726
2024-07-22 04:00:00+00:00,773890.8089833905
2024-07-23 04:00:00+00:00,772868.894991391
2024-07-24 04:00:00+00:00,769543.702491638
2024-07-25 04:00:00+00:00,768774.1587891463
2024-07-26 04:00:00+00:00,760248.7605297654
2024-07-29 04:00:00+00:00,759624.2183705478
2024-07-30 04:00:00+00:00,763407.1540641766
2024-07-31 04:00:00+00:00,771582.776981228
2024-08-01 04:00:00+00:00,770811.1942042469
2024-08-02 04:00:00+00:00,785232.0555843048
2024-08-05 04:00:00+00:00,809468.1986996135
2024-08-06 04:00:00+00:00,801896.1977274711
2024-08-07 04:00:00+00:00,805386.2816077934
2024-08-08 04:00:00+00:00,796331.7829876178
2024-08-09 04:00:00+00:00,801617.2971354224
2024-08-12 04:00:00+00:00,801583.8668710466
2024-08-13 04:00:00+00:00,788346.155433697
2024-08-14 04:00:00+00:00,785341.6377301121
2024-08-15 04:00:00+00:00,799567.4128125241
2024-08-16 04:00:00+00:00,798767.8453997116
2024-08-19 04:00:00+00:00,806515.8304334622
2024-08-20 04:00:00+00:00,804941.5667278967
2024-08-21 04:00:00+00:00,808318.2004851785
2024-08-22 04:00:00+00:00,801196.3865196612
2024-08-23 04:00:00+00:00,810342.5022137068
2024-08-26 04:00:00+00:00,807849.7647117091
2024-08-27 04:00:00+00:00,809120.4307493257
2024-08-28 04:00:00+00:00,804373.6270094196
2024-08-29 04:00:00+00:00,804342.3179494967
2024-08-30 04:00:00+00:00,812382.1498710356
2024-09-03 04:00:00+00:00,795388.5015561074
2024-09-04 04:00:00+00:00,794098.8780596018
2024-09-05 04:00:00+00:00,791662.6615013717
2024-09-06 04:00:00+00:00,798545.691770018
2024-09-09 04:00:00+00:00,797747.1460782479
2024-09-10 04:00:00+00:00,817713.001440269
2024-09-11 04:00:00+00:00,816895.2884388288
2024-09-12 04:00:00+00:00,823003.5061502897
2024-09-13 04:00:00+00:00,827407.936245611
2024-09-16 04:00:00+00:00,828431.5729144788
2024-09-17 04:00:00+00:00,828647.089258823
2024-09-18 04:00:00+00:00,826305.4113703246
2024-09-19 04:00:00+00:00,840133.9706914264
2024-09-20 04:00:00+00:00,838596.537971836
2024-09-23 04:00:00+00:00,840885.8018248718
2024-09-24 04:00:00+00:00,842932.3312544441
2024-09-25 04:00:00+00:00,841455.7525027406
2024-09-26 04:00:00+00:00,844747.326826228
2024-09-27 04:00:00+00:00,843757.8434104935
2024-09-30 04:00:00+00:00,847211.1178619256
2024-10-01 04:00:00+00:00,839790.154200729
2024-10-02 04:00:00+00:00,839902.9504070233
2024-10-03 04:00:00+00:00,838562.018276783
2024-10-04 04:00:00+00:00,845874.7609658018
2024-10-07 04:00:00+00:00,838229.5749481685
2024-10-08 04:00:00+00:00,846130.7259925136
2024-10-09 04:00:00+00:00,851932.0721500614
2024-10-10 04:00:00+00:00,850311.0609531556
2024-10-11 04:00:00+00:00,855248.8147562277
2024-10-14 04:00:00+00:00,861538.2162701275
2024-10-15 04:00:00+00:00,855596.2583599968
2024-10-16 04:00:00+00:00,859416.3761373485
2024-10-17 04:00:00+00:00,859291.5611755367
2024-10-18 04:00:00+00:00,862534.6967875689
2024-10-21 04:00:00+00:00,861124.98254267
2024-10-22 04:00:00+00:00,860755.2753381674
2024-10-23 04:00:00+00:00,853534.4766662894
2024-10-24 04:00:00+00:00,855287.0010382042
2024-10-25 04:00:00+00:00,855055.285189257
2024-10-28 04:00:00+00:00,857221.0116676877
2024-10-29 04:00:00+00:00,858539.7273328817
2024-10-30 04:00:00+00:00,855956.1786935773
2024-10-31 04:00:00+00:00,854587.9908751242
2024-11-01 04:00:00+00:00,853733.4028842491
2024-11-04 05:00:00+00:00,856139.3940994887
2024-11-05 05:00:00+00:00,864154.7739398183
2024-11-06 05:00:00+00:00,863290.6191658784
2024-11-07 05:00:00+00:00,869690.5478925946
2024-11-08 05:00:00+00:00,872924.1885671464
2024-11-11 05:00:00+00:00,873758.3808713126
2024-11-12 05:00:00+00:00,871281.5030528764
2024-11-13 05:00:00+00:00,871481.3911459093
2024-11-14 05:00:00+00:00,866270.7849557272
2024-11-15 05:00:00+00:00,854746.7104824448
2024-11-18 05:00:00+00:00,858118.9516672365
2024-11-19 05:00:00+00:00,861530.5009061428
2024-11-20 05:00:00+00:00,861549.3421213874
2024-11-21 05:00:00+00:00,866145.8933178259
2024-11-22 05:00:00+00:00,869130.7903808109
2024-11-25 05:00:00+00:00,871730.5812700039
2024-11-26 05:00:00+00:00,876655.7124095291
2024-11-27 05:00:00+00:00,873409.5235108499
2024-11-29 05:00:00+00:00,878236.7276357701
2024-12-02 05:00:00+00:00,880344.5743021441
2024-12-03 05:00:00+00:00,880733.3156448364
2024-12-04 05:00:00+00:00,885172.6360006552
2024-12-05 05:00:00+00:00,890177.381816906
2024-12-06 05:00:00+00:00,892340.0261394291
2024-12-09 05:00:00+00:00,887104.0653779107
2024-12-10 05:00:00+00:00,884570.015087011
2024-12-11 05:00:00+00:00,891647.5907487527
2024-12-12 05:00:00+00:00,887034.4912190407
2024-12-13 05:00:00+00:00,887011.8268701956
2024-12-16 05:00:00+00:00,890305.4376014541
2024-12-17 05:00:00+00:00,887011.2532543717
2024-12-18 05:00:00+00:00,875374.3081554299
2024-12-19 05:00:00+00:00,874936.6210013522
2024-12-20 05:00:00+00:00,865096.5861323895
2024-12-23 05:00:00+00:00,879156.6410438964
2024-12-24 05:00:00+00:00,878277.4844028526
2024-12-26 05:00:00+00:00,877919.279017601
2024-12-27 05:00:00+00:00,868087.0513720579
2024-12-30 05:00:00+00:00,876835.920623276
2024-12-31 05:00:00+00:00,875959.0847026528
2025-01-02 05:00:00+00:00,877910.3871235562
2025-01-03 05:00:00+00:00,866887.7047874138
2025-01-06 05:00:00+00:00,862041.4852633724
2025-01-07 05:00:00+00:00,871712.5022945236
2025-01-08 05:00:00+00:00,870347.3328503459
2025-01-10 05:00:00+00:00,883957.3305347528
2025-01-13 05:00:00+00:00,882579.0137125102
2025-01-14 05:00:00+00:00,881576.1541074122
2025-01-15 05:00:00+00:00,865554.2963733387
2025-01-16 05:00:00+00:00,867387.0665638357
2025-01-17 05:00:00+00:00,882280.1055622078
2025-01-21 05:00:00+00:00,881397.8254566456
2025-01-22 05:00:00+00:00,886794.3545782913
2025-01-23 05:00:00+00:00,891463.7115362704
2025-01-24 05:00:00+00:00,888966.3734892043
2025-01-27 05:00:00+00:00,876022.2650866634
2025-01-28 05:00:00+00:00,884123.0023982595
2025-01-29 05:00:00+00:00,879987.9255143139
2025-01-30 05:00:00+00:00,884623.9485253702
2025-01-31 05:00:00+00:00,880164.6182137779
2025-02-03 05:00:00+00:00,873390.2701644977
2025-02-04 05:00:00+00:00,879739.4017097518
2025-02-05 05:00:00+00:00,883174.1971734415
2025-02-06 05:00:00+00:00,886376.6458374745
2025-02-07 05:00:00+00:00,877993.8801205381
2025-02-10 05:00:00+00:00,883892.5759297556
2025-02-11 05:00:00+00:00,884190.9825164728
2025-02-12 05:00:00+00:00,881788.8659031792
2025-02-13 05:00:00+00:00,890951.056625525
2025-02-14 05:00:00+00:00,890888.9535741587
2025-02-18 05:00:00+00:00,893037.6815822297
2025-02-19 05:00:00+00:00,895126.7030829617
2025-02-20 05:00:00+00:00,891345.2705911333
2025-02-21 05:00:00+00:00,876197.7201670157
2025-02-24 05:00:00+00:00,888445.2173824965
2025-02-25 05:00:00+00:00,887556.772165114
2025-02-26 05:00:00+00:00,887436.9312021267
2025-02-27 05:00:00+00:00,901728.5945889123
2025-02-28 05:00:00+00:00,887671.2146511754
2025-03-03 05:00:00+00:00,903555.4885433284
2025-03-04 05:00:00+00:00,914736.1336570466
2025-03-05 05:00:00+00:00,904841.8921719732
2025-03-06 05:00:00+00:00,921245.7242461011
2025-03-07 05:00:00+00:00,916349.9577005534
2025-03-10 04:00:00+00:00,940551.4177314566
2025-03-11 04:00:00+00:00,945576.4785475032
2025-03-12 04:00:00+00:00,953066.5384656981
2025-03-13 04:00:00+00:00,974302.2320470462
2025-03-14 04:00:00+00:00,975050.9172723945
2025-03-17 04:00:00+00:00,969132.0454114531
2025-03-18 04:00:00+00:00,979573.3007527282
2025-03-19 04:00:00+00:00,969610.7224461538
2025-03-20 04:00:00+00:00,971756.2006305626
2025-03-21 04:00:00+00:00,970994.9810101178
2025-03-24 04:00:00+00:00,954705.9927110068
2025-03-25 04:00:00+00:00,953252.1045702777
2025-03-26 04:00:00+00:00,963998.0358160138
2025-03-27 04:00:00+00:00,967193.0471089813
2025-03-28 04:00:00+00:00,986648.7236063358
